sample_id,source_multiplier,wind_speed_mps,wind_dir_deg,background_mean_counts,response_error,sigma_y_multiplier,sigma_z_multiplier,Q_dot_Bq_s,response_factor,background_sigma_counts,threshold_n_sigma,x_m,y_m,run_name
3727,0.6230063649985578,2.7563428405089296,-13.46053374494726,7184.1248167176145,0.9369918783983944,0.9231831320762887,1.1748551959953824,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3728,1.1931479947115895,4.374154183435105,13.010426800722366,7260.923267732937,0.7900760214105474,1.0806135719593084,0.910004957031434,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3729,0.49450736912351784,3.7913886928606777,-1.858624551792925,7217.559043825914,0.9664639839215641,0.8911868311332577,0.7705465405877628,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3730,2.0031971340852928,3.624218594734228,1.876698157751455,7202.704149647745,0.8055061789587299,1.0592706686025501,0.9235793893695073,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3731,0.9632357975439289,2.4703089961212985,-15.423088233132706,7064.052602455207,0.9731939358648038,1.376249968980138,0.6402757484998276,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3732,0.9901572144590676,4.31825775685275,7.963805544432465,7308.741188736168,0.9361613726395038,0.9970849389507888,2.0217634261940933,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3733,0.9003719801328768,3.0185552100328072,17.080081922589564,7342.076731524607,0.8525758802972404,0.8582231880040107,1.321961498844206,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3734,1.1902472531131316,3.7728934062381274,-14.470558649165767,7041.035557466069,1.0710726116094733,1.039747125184347,0.9734654666468892,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3735,0.7987408713586386,3.1828718175573307,1.5844161224834599,7365.2579318416865,1.0903746041108848,1.1352588511256578,0.8882296293538002,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3736,1.5396037079941067,1.752856191009998,-17.755110849642946,7285.305721908764,1.1053572150515307,1.1711432218503404,0.8289775062052788,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3737,0.6447413367540266,3.6517263965053646,29.380222802812547,7168.751707431594,1.0411818858598425,0.6518405942348565,0.9189281543961418,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3738,0.859261638681738,0.951194736279795,-7.367088060320919,7124.565258989804,1.015378668705699,1.016881522938699,0.8693346591563559,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3739,0.82130864543289,3.764853136289688,1.7188599519380896,7102.784034554886,1.1423801110385463,0.9110739789911301,0.8448366840699162,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3740,0.9811076098427052,2.447599122589734,-13.339022312066325,7151.32900026444,0.9351687773185129,1.9210326293444886,1.0993650211191255,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3741,0.857244959418038,2.4140087393427123,4.4839789892532265,7076.53767733471,0.9490595877182509,0.8603028061560961,1.2079131191140178,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3742,0.9593328823590883,3.3170913416279886,-8.317868961023173,7117.264344471179,1.0197074091522746,1.1447940479925682,0.7100071745347012,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3743,1.2489174284936995,2.6369619704982377,13.871882854850524,7157.989741484868,1.1262892429739337,1.1509882124066404,1.5383526709121236,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3744,1.3675184673419294,3.4478586193173415,7.202949868657081,7258.404298809432,1.1658921060982725,1.0450891412363321,0.903392526282484,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3745,1.1238312021956496,2.3857224334113663,-7.894815985016722,7199.850876968672,1.1568930697431734,0.7162689771123708,1.364424978373679,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3746,0.517832457873249,2.908242636913662,0.27152669964084064,7016.847116726833,1.0427730743676291,1.0051663006157927,0.9693817159084552,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3747,0.9595574771057913,4.361655968063339,13.27238949857974,7407.125925404115,1.081590640554628,0.6636735173083528,0.8450991673006005,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3748,1.0253797854658453,2.7184551246046236,-11.227458129763663,7396.14548036518,0.8534163416343161,1.1808503773132417,1.4407744128355113,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3749,0.473069269322359,2.194962054766565,-1.6083474684584007,6968.438701157453,1.0524209442900292,0.8388195958264757,0.8498827310111264,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3750,1.688684615757974,4.3504096334721325,11.307541547969024,7272.373838420746,1.2494507881675894,1.3263968053720259,1.2474542248072116,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3751,1.0782878380342333,2.0146989056517888,1.5640553583719767,7282.3873397379,1.0515427134132334,1.0912540446915415,0.7976646593034861,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3752,2.4600000142184815,3.8486823068910727,15.86381259590447,6928.776565030972,1.0266989779195508,0.9448442009591926,1.1364253772983333,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3753,0.8064285081089178,2.8074356227318393,-5.349084452519471,7317.701647343098,0.9969896735565325,0.99341516026874,1.0916541715980683,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3754,0.8609456636844963,3.75353953148416,-7.461715601524867,7057.629232858466,1.0462286476240037,0.5284779468423705,0.8414829055170869,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3755,1.3708125583849016,2.7601056344774753,-7.430220283591621,7006.815640086405,1.0087894046111,1.1981814950995133,0.8954926821150013,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3756,1.0842253673282711,2.8141750459322563,17.954246843337383,7195.925287306528,1.0132258432762933,1.1938357625534688,1.742399633370383,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3757,0.762233029271122,3.523472489079606,-0.7352665573492332,7231.290598494424,1.2003888492262749,1.069887006846805,0.5836893224833317,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3758,0.9638010635756743,3.618282541064008,12.912342045363385,7176.2195572878745,1.1604648246798874,1.4901818017246777,0.9670809462568973,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3759,2.225155839547129,2.276444063647077,-15.905514764394752,7101.166707184331,0.8998847416819877,1.6025110366361652,0.9409725137530097,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3760,0.8255476983365064,3.3641948152002095,-2.4538459325954314,7029.675945850762,0.9639509304418934,0.8556568785750135,0.9349146125995668,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3761,1.4169156395472817,2.965259355995881,-2.2296167267950233,7223.13229081441,1.0370697352502352,1.349863822090015,1.270070549109786,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3762,1.5041521120453782,3.378516687247689,6.812344319132939,7094.02237582074,0.7778188379975612,0.6031328397036079,1.0986552218946664,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3763,0.9041637382982517,2.9158288215210417,-1.7481189784295097,7592.606307057833,0.886439926524669,1.001400426444233,1.3447215823251053,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3764,0.4388762927853448,3.600297622254816,12.805070220920944,7262.011103627315,0.966236413111966,0.7223053810713107,0.5804108306168819,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3765,1.310323489149808,2.6358670050465336,-2.999250384695103,7246.146998764994,1.0924069881128886,0.7157525898968939,1.029374158871371,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3766,1.2190554302528298,1.9802207803724703,2.5312557641764704,7227.527030381505,0.9247299323494302,1.5169360855177458,0.7625864499955377,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3767,1.474295774671841,2.890227233494757,8.43051874701404,7397.278983436548,1.0085105403389245,1.080178868467186,1.2112023958892089,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3768,0.9112554648232778,3.8908480867861006,-1.0634118821678613,7402.626241095123,0.955051019504729,0.8221232368601662,1.4061007276953148,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3769,1.0978321241817333,2.6243507773624364,1.4995889389191261,7087.740664660325,0.9604738177583372,0.8947003011123182,1.1885663047130568,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3770,1.1172384092841319,1.7828146799660478,0.4739026321852643,7340.234110216299,1.196570370908239,1.0535685504277585,1.061907440844345,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3771,0.7042289128132742,3.189782071013479,-8.40530067101048,7341.139697513104,0.8350634103678878,0.8805332084794685,0.867615717619945,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3772,1.0550353055544546,4.529485212095839,-11.42842125324788,7160.314608472299,1.0114106653380954,0.8085647381272736,1.5980927801104903,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3773,0.5290214833482718,4.233998777956508,1.4999465759383641,7210.810417100968,1.0613569461384262,1.5515727870701923,0.7118361530507108,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3774,0.636871774972855,3.332716426211032,14.755370401677329,7292.024588869599,1.1286036224646252,0.5589312624894225,0.8223867568268699,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3775,2.664309181535469,2.455151478910391,-7.9665508585210665,7132.881887630125,0.8969211553081077,0.8397333409160371,1.1145484987286287,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3776,0.6511755371440845,2.7585013117908783,-4.482899470429856,7048.051572201327,0.9863800063090893,0.8031887229800933,0.8786088813858143,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3777,1.0901538387226952,3.6753616174422374,-14.594865706020602,7288.786884441787,0.9879077168143424,0.9723098128165091,0.7358585030832301,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3778,0.6720235811953754,1.8342904675164535,-2.867081217525294,7147.837102376874,1.0247865624260755,0.8532381020448734,1.1694130012262909,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3779,0.7439501533062522,3.4582279021243827,-21.82461709094458,7239.998541601128,0.9927079132828518,0.7515828630262174,1.6679162980688076,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3780,0.800724338217436,2.8159264999154567,6.099862368550029,7261.8723074322625,1.039972411825538,1.4852445465274167,0.8462113448418285,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3781,0.5647355497101789,2.384281628433942,6.502653245026792,7265.174233150383,1.1888006840629348,0.8194112728180326,0.7916121315330129,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3782,1.4888704776132826,2.6563651295712805,-17.543379199804107,7306.409406750998,1.1599310139338956,0.8570935439758313,1.4946706809506607,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3783,0.6689360776044656,3.1440355429888087,-1.3878545992691214,7174.763199322208,1.2098875912540568,1.1673538967050903,1.683388886626489,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3784,0.4822865603735972,3.2369865427508007,-0.3065321324081772,7258.388065874593,1.0628916465893565,0.8739755857087569,1.0246962040998275,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3785,1.1394565537254042,3.1165817852442323,17.29941880272318,7095.787778867606,0.9414746900249293,0.6434370176715752,1.103976889306557,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3786,0.9436907219170942,2.201195735185009,-1.9663765017518764,7148.846383218507,0.9823654244349171,1.7379884676450719,1.1869478428507492,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3787,0.686745909784372,3.2098810051018805,6.578288120950812,7447.157759566423,0.922393085095303,1.285847558496614,1.755232787315387,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3788,1.1034919420004943,3.1359275989440567,1.357315684052954,6981.134081585203,1.0365475998164881,0.7734244280520435,1.0291427355239267,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3789,1.1859484790570192,2.6885506987388665,-8.181983789395588,7243.90319660876,1.1528558607173924,0.9083354584797954,0.9288572859357543,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3790,0.9888630555539647,3.3203506391070823,10.078375468099,7145.693042334499,0.9566536871797375,1.282837766467782,1.090150763192779,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3791,1.372133997380107,3.4247579455163217,13.47185233941219,6963.125844810351,0.9746631125894731,0.8266205104883714,0.608010181407288,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3792,0.6632346069502524,3.0045106930505248,-13.734804757522184,7283.182311902308,0.9944747847141892,1.7369734449213823,1.2706819007497543,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3793,0.45585994408126257,3.089719489662125,2.426213524611556,7345.422385363545,0.9250613553329936,1.0165327391588885,1.1592265203048413,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3794,1.474134123744475,2.928309084573891,-14.486232573024688,7054.202281371061,1.1898701019400006,0.9695834648483587,0.8410155956206048,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3795,0.8288566624614163,2.420243507773771,1.5825739711554188,7167.078446361721,1.0250932407365148,1.3405345577253458,1.003387512657123,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3796,1.0834738796619992,3.74254534133415,-21.129927537300773,7203.2623107329155,0.8705011649954492,0.7468368471534712,0.8211218782289306,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3797,0.4808031526553057,1.5744857762997368,-11.747771676981882,7106.405180601697,0.7533616787481711,1.3845350571283934,0.989839542322041,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3798,0.6227415994054056,2.6527802906451736,-17.18955337203636,7186.574529041737,0.9611139215898954,0.943693564237186,0.9679856034139769,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3799,0.9486429159167997,3.3063817189973865,0.2997364077434774,7246.591767050929,1.0362573367750554,1.1825148056957915,0.8656969107806345,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3800,1.85201778214994,2.227165160997818,6.493775445656938,7094.936932814889,1.1630866332319445,0.8133765629420602,1.0181506761923675,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3801,0.9011039211713423,3.269432130808414,-17.682579626803637,7127.611414547766,1.14153788035596,0.824306194890997,1.025102184645309,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3802,1.1953811170492077,2.8768825481056717,6.141030011934508,7115.392884297259,0.9073141734705135,0.9516164977865675,1.1665281499186129,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3803,1.0265495512165723,3.7043527390421738,-5.472945233152896,7210.0833144568705,0.8582662845091165,0.7717276210552358,1.2095797599495095,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3804,2.014408295578696,3.0756566380895745,-15.223074753905948,7353.246108135129,1.0801555941495669,1.2328854881752906,0.9409197440151013,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3805,0.6128183642600175,2.537587908861734,7.389313324487922,6880.874288981693,0.8223990288938827,0.7312894905572598,0.9175697422599056,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3806,1.0482291853374786,5.071681080729409,3.4993772101044343,7233.945678128758,0.8321882759321448,0.9849099957067154,1.1658854851786329,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3807,0.9204730233557012,3.300490752476807,7.997368595308371,7193.866532725381,0.8802091321486826,1.215088118380776,1.164476083061194,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3808,1.0203505893745213,2.9674145946260633,2.9952709255334216,7156.959757625552,0.9112487250702819,0.5960505086039639,0.9816669551198319,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3809,2.162803497013588,3.7254089372039747,-7.431714250338837,7087.339160417385,0.9627697354016517,1.0216221196331199,0.8029352809105795,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3810,1.4051988645405187,3.7803456116300027,-14.2289619872601,7135.831704526267,0.9626050112173204,1.2616060435673055,1.2339342690380533,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3811,2.086518555801301,3.1846209843092375,-7.590829849982605,7140.607892096254,0.9336260986791307,0.925259178303857,0.9818568931928434,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3812,0.9971421627855231,2.097804236948848,-8.688900975605433,7253.177965611425,1.1373424782981796,0.7627962801905223,1.1682506578603888,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3813,1.0829235460200295,3.0203413629103597,-25.083714077158106,7053.0204800604015,0.9379621516306716,0.6687746242100889,1.2726725484094867,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3814,0.6503492448120853,1.5061268237930752,7.947815437213965,7070.143217680001,1.1677140011829479,1.6941812604550477,1.289129988738157,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3815,0.8082247103087995,3.0278290672283052,-12.141361078694345,7177.387983146764,1.0949466554313378,0.789506248338752,1.6219756043501492,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3816,1.3940724575744154,3.796066027433905,-7.97241329208947,7236.061862713108,0.925832651846516,1.2625563935442046,0.9857675403736867,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3817,0.7785928849400405,1.6810010750195072,-10.728471461697326,7070.116536614214,0.9169205236568053,1.2970563955605279,0.9995368537282686,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3818,1.0693879405332976,4.732014047921524,3.734981729307866,7053.0099394652125,0.9056036440617463,0.8157743767604708,1.0687295261307477,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3819,2.425121515828534,3.93681344757322,15.79811247488147,7215.432320516213,1.098300280966289,1.4649939925002693,1.13268145007911,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3820,1.459973057242208,2.9008554632866446,-6.983785812916894,7152.4957296714065,1.026857044772093,0.8955313577616762,1.3748323774625197,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3821,1.23987814403353,3.094220580496762,3.6957555890615295,7080.5134295564,0.8278717779789632,1.2460058128167297,2.1012441956764754,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3822,0.7141729658993106,3.2263696284224577,21.916261222392105,7199.405746606029,1.1039094787088304,1.5767317185877192,0.9367783978069701,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3823,1.0333323953430635,4.646415998754842,23.176733100318327,7064.123205117716,1.0224693405659286,1.0372105556683375,1.1096953023022522,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3824,0.6164200990107048,3.17105449155894,10.89567570066415,7239.048020099782,1.1427283488433555,0.8277203437089194,0.8926057636368044,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3825,1.4063282364442313,3.170503786589019,-0.008273638832979456,7169.046794485494,0.9697600100104334,0.9988949541063363,1.2281840388464509,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3826,0.9054528764204278,4.227426186706474,-6.086789428956792,7206.960258125463,0.9510252964418473,0.9744563021574606,1.4281505241237602,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3827,0.7652401280633307,2.6263784499654887,2.4803845427932156,7143.713279721782,1.1091894105847306,1.1462237953216243,1.0104708189193552,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3828,1.6110892201319171,4.097975993027058,8.210333685281908,7130.713193243422,0.8305746319797377,1.1712989316484692,0.7416889207217909,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3829,1.1765329785912293,3.7310847677940915,7.691995139241375,7208.677422916427,1.0847239400239566,1.4460423118395498,0.8828362006042524,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3830,1.7950578802174681,2.335256132193699,5.556122503001411,7274.150257911953,0.978774638046962,0.8083483231894297,1.0264750103935936,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3831,1.2018026846191172,2.5375136754053806,-17.40214598517245,7199.658837900341,0.8022611811663581,0.7452455208637511,0.9442649390430687,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3832,2.064984747991543,3.6293359453123344,3.245921762569735,7078.967093074338,0.9066897858563977,1.1247359661364362,1.0966439924646294,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3833,0.5554087323544185,2.6650063217633058,-18.552085109321194,7443.574719295125,0.9156952563968822,0.9487672036451802,1.1445839459089158,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3834,1.3096974554387861,1.7687199282100572,-11.087905508716446,7410.871404042298,1.1390035434120414,1.1868691078765528,1.2896220873940862,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3835,1.5816812377130318,2.0469363480627063,13.082365100397737,7451.922420890788,1.0324071904486565,1.4231980569632516,0.8045037247581508,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3836,1.0485063777664259,2.74292161721892,-12.50097917398726,7011.944800702724,1.089778890737673,1.1269581863339002,0.6437881578805167,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3837,1.2133685346984933,2.8864457191709816,-4.691156789541003,7194.319233363208,0.8511392966866522,1.1530469804580743,0.7848914532585122,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3838,1.084508170311952,2.297466516392644,-3.948904681501522,7168.0077922354985,1.029425830860228,1.4995317354827713,1.3632922617786951,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3839,1.3822808077985307,2.532260950894322,7.030918129792957,7026.461762486811,1.007169170598041,2.090840580371019,1.7350932969057762,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3840,2.329621197012744,2.889005609827113,9.557930022224145,7074.902138979804,1.0130081672350288,0.8877627238269428,1.2550400924093723,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3841,1.1164522482197867,2.1442321329563585,-7.988956696499191,7185.091860636343,1.1526026034993317,1.0330675404837373,1.180101745304378,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3842,0.9641027042453507,2.7443696052618707,18.010661728357004,7187.026027351941,0.8912448800150299,0.8082349517110389,0.6491481928988461,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3843,0.994597612294266,3.7804963865259475,7.878037743907726,7263.2253901253625,1.1594166884371069,0.8894693598094169,0.877440128088515,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3844,1.281904870843439,2.5905913915658476,-2.642298428263405,7115.072355368929,0.9912584842109272,1.178573236778264,0.757180392387277,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3845,0.434722863094474,3.0684884607800336,-1.517743344953293,7206.895324831915,1.0124502223762852,0.8686159490934301,1.208635335430873,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3846,1.0622880538670159,3.0171609089416296,15.60576242272065,7091.382381917853,0.9163286562470734,1.1901578006797418,0.9073457262585375,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3847,0.6479455398300549,2.2549783820632885,-0.11453927983540599,7281.215299024696,0.9639732652152115,1.3576162681008497,1.4049265511045532,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3848,0.9519884967143594,3.0147650204358833,14.999884709352337,7277.521103463009,1.0541316448915319,1.0886819018896434,1.013868249077529,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3849,0.8631371980915775,2.5151661984472313,-6.010257746402705,7075.0402796269245,1.1257229552080048,0.8732831695047286,1.2617922816583196,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3850,0.332641077181441,2.862604036977335,-2.990144438046391,7202.770058562009,1.075911905503751,1.3716947800152122,0.99883209788702,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3851,1.3009288254655993,3.551285952494032,-2.821310452778997,7106.20370823457,0.9847809171121975,1.1197856107122672,0.8462319248021879,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3852,2.1690939477019966,2.590746902140853,-4.070907964657615,7123.8035102721,1.1662759325002514,0.7705926948164441,0.8863885005165189,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3853,0.7549874509874543,3.094216366882504,13.547889572009638,7131.079378322487,0.996445757064354,0.736252926836469,0.8594425811288052,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3854,0.6653841732989189,3.3920223033506125,-12.007246764855026,7109.638402357402,1.0575675077413942,1.2502814886536373,0.5621417294572179,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3855,0.7159161213925024,2.145221969439417,-1.9195614277141435,7003.9097436641505,0.8832884362655418,1.3097248348247899,0.9440846704462249,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3856,0.556725584106843,1.7066530663859534,-6.134679698218576,7326.477760740133,1.0306778339229716,0.9060785508001271,0.6826026838050572,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3857,1.5936113379063759,2.750844367783089,-12.012918804419233,7292.832872786521,0.8968416951033312,1.336362980585591,0.5968980836063229,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3858,1.6952185956154942,1.8849793013640677,-3.164169468050429,7211.885544501168,0.9445746376865484,0.9786095895907354,0.639222080050567,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3859,0.8652236005913825,3.5454390231297674,-18.014885572367653,7306.370918966221,0.9449781622190395,1.3119624443182758,1.0104078280587208,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3860,0.5592947494572322,2.6605195385960663,-2.767945120654725,7250.576981020618,1.0870495302303806,1.6491498453813056,1.02805064163738,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3861,0.6308468759200809,2.262149627389845,-4.523482845205578,7095.5003109401905,0.8825912600096402,0.9638994562333082,1.0340999590822093,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3862,1.477514437509021,2.0209617485806017,1.4891129592615782,7324.984192327257,0.9716121629279657,0.7846395435952712,1.2949929151858552,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3863,0.6296345717982652,1.3134560955677537,-1.9326275320886737,7104.717507972262,0.8708636499039306,1.4668230376222304,0.9573981128803493,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3864,0.9529785488324322,1.6496941085548387,8.722377737084399,7203.416893166382,0.8356144968335095,1.1667338340374316,0.8928784356500434,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3865,1.1895913400133327,3.7870978893380234,-0.057642051113502846,7036.096846722639,0.9707699736886537,0.871287655065924,1.0262689937053302,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3866,1.0120971145004691,2.6155660347086993,-7.872174741724788,7297.408545464965,0.8556174308930161,0.5788664396020865,1.5718568803599746,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3867,2.701947578687972,3.4918217358873322,-4.51333982619116,7359.838763924283,1.1418858619349403,1.2036279839460038,0.876960271301236,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3868,1.292279282188054,3.242647053193155,9.735565722958189,7254.972514192737,0.9456363540561853,0.822798394319486,1.3547418980485808,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
3869,0.45098450039401483,2.4899149747381424,-7.768945929218481,7121.306225024117,1.0059394053808517,1.2533538053663231,1.2570427087059513,8.333333333333334,1000000.0,84.85,3.0,1000.0,0.0,final
